file, segment, start, end, dur, filedur, mean_intensity
engl310_07_synth_base,uh,58.623,59.025,0.402,188.709,75.991,
engl310_07_synth_base,in,59.025,59.307,0.282,188.709,43.172,
engl310_07_synth_base,uh,59.307,59.689,0.382,188.709,74.957,
engl310_07_synth_base,sil,59.689,59.777,0.087,188.709,34.540,
engl310_07_synth_base,np,59.777,61.029,1.253,188.709,69.693,
engl310_07_synth_base,uh,61.029,61.285,0.256,188.709,67.262,
engl310_07_synth_base,np,61.285,62.306,1.021,188.709,77.591,
engl310_07_synth_base,sil,62.306,62.446,0.139,188.709,37.816,
engl310_07_synth_base,np,62.446,64.608,2.163,188.709,73.622,
engl310_07_synth_base,sil,64.608,65.679,1.071,188.709,20.141,
engl310_07_synth_base,cl,65.679,65.760,0.081,188.709,50.596,
engl310_07_synth_base,uh,65.760,66.110,0.350,188.709,69.465,
engl310_07_synth_base,in,66.110,66.437,0.327,188.709,41.201,
engl310_07_synth_base,np,66.437,67.080,0.643,188.709,71.528,
engl310_07_synth_base,sil,67.080,67.356,0.275,188.709,23.102,
engl310_07_synth_base,np,67.356,68.095,0.739,188.709,71.800,
engl310_07_synth_base,sil,68.095,68.147,0.052,188.709,25.092,
engl310_07_synth_base,in,68.147,68.305,0.159,188.709,28.114,
engl310_07_synth_base,sil,68.305,68.364,0.058,188.709,17.793,
engl310_07_synth_base,np,68.364,68.973,0.609,188.709,77.674,
engl310_07_synth_base,sil,68.973,69.070,0.097,188.709,33.707,
engl310_07_synth_base,np,69.070,69.835,0.765,188.709,78.045,
engl310_07_synth_base,sil,69.835,69.987,0.152,188.709,35.407,
engl310_07_synth_base,np,69.987,70.496,0.509,188.709,75.990,
engl310_07_synth_base,in,70.496,70.768,0.272,188.709,45.437,
engl310_07_synth_base,uh,70.768,71.176,0.408,188.709,76.863,
engl310_07_synth_base,np,71.176,71.746,0.570,188.709,77.870,
engl310_07_synth_base,sil,71.746,71.798,0.052,188.709,37.941,
engl310_07_synth_base,in,71.798,71.986,0.188,188.709,38.198,
engl310_07_synth_base,sil,71.986,72.093,0.107,188.709,29.190,
engl310_07_synth_base,np,72.093,72.997,0.903,188.709,77.789,
engl310_07_synth_base,in,72.997,73.214,0.217,188.709,43.527,
engl310_07_synth_base,np,73.214,74.218,1.005,188.709,77.025,
engl310_07_synth_base,sil,74.218,74.487,0.269,188.709,29.274,
engl310_07_synth_base,np,74.487,75.165,0.678,188.709,80.064,
engl310_07_synth_base,in,75.165,75.369,0.204,188.709,42.123,
engl310_07_synth_base,uh,75.369,75.586,0.217,188.709,75.680,
engl310_07_synth_base,np,75.586,76.361,0.774,188.709,77.550,
engl310_07_synth_base,sil,76.361,76.481,0.120,188.709,27.421,
engl310_07_synth_base,in,76.481,76.704,0.224,188.709,27.609,
engl310_07_synth_base,sil,76.704,76.847,0.143,188.709,23.256,
engl310_07_synth_base,np,76.847,78.073,1.226,188.709,74.428,
engl310_07_synth_base,in,78.073,78.352,0.279,188.709,33.227,
engl310_07_synth_base,uh,78.352,78.738,0.386,188.709,69.156,
engl310_07_synth_base,np,78.738,79.445,0.707,188.709,70.267,
engl310_07_synth_base,uh,79.445,79.792,0.347,188.709,68.405,
engl310_07_synth_base,np,79.792,80.410,0.619,188.709,64.107,
engl310_07_synth_base,uh,80.410,80.615,0.204,188.709,66.820,
engl310_07_synth_base,np,80.615,81.020,0.405,188.709,70.957,
engl310_07_synth_base,in,81.020,81.263,0.243,188.709,29.509,
engl310_07_synth_base,uh,81.263,81.700,0.437,188.709,69.659,
engl310_07_synth_base,np,81.700,82.054,0.353,188.709,65.699,
engl310_07_synth_base,um,82.054,82.439,0.386,188.709,65.609,
engl310_07_synth_base,sil,82.439,83.466,1.027,188.709,24.169,
engl310_07_synth_base,np,83.466,84.179,0.713,188.709,65.539,
engl310_07_synth_base,in,84.179,84.377,0.198,188.709,35.546,
engl310_07_synth_base,uh,84.377,84.724,0.347,188.709,77.986,
engl310_07_synth_base,np,84.724,85.583,0.859,188.709,79.493,
engl310_07_synth_base,ex,85.583,85.761,0.178,188.709,50.606,
engl310_07_synth_base,sil,85.761,85.927,0.165,188.709,22.485,
engl310_07_synth_base,np,85.927,86.429,0.502,188.709,74.792,
engl310_07_synth_base,sil,86.429,87.445,1.016,188.709,25.251,
engl310_07_synth_base,cl,87.445,87.542,0.097,188.709,50.196,
engl310_07_synth_base,in,87.542,87.866,0.324,188.709,44.021,
engl310_07_synth_base,uh,87.866,88.174,0.308,188.709,71.492,
engl310_07_synth_base,np,88.174,88.537,0.363,188.709,71.449,
engl310_07_synth_base,sil,88.537,88.764,0.227,188.709,32.498,
engl310_07_synth_base,np,88.764,90.527,1.763,188.709,71.904,
engl310_07_synth_base,in,90.527,90.767,0.240,188.709,37.511,
engl310_07_synth_base,np,90.767,91.670,0.903,188.709,71.247,
engl310_07_synth_base,uh,91.670,91.994,0.324,188.709,71.102,
engl310_07_synth_base,in,91.994,92.259,0.266,188.709,37.812,
engl310_07_synth_base,uh,92.259,92.538,0.279,188.709,76.872,
engl310_07_synth_base,np,92.538,93.100,0.562,188.709,77.136,
engl310_07_synth_base,sil,93.100,93.716,0.616,188.709,33.437,
engl310_07_synth_base,np,93.716,94.209,0.493,188.709,78.532,
engl310_07_synth_base,in,94.209,94.487,0.279,188.709,44.975,
engl310_07_synth_base,uh,94.487,94.808,0.321,188.709,73.917,
engl310_07_synth_base,np,94.808,95.291,0.483,188.709,73.932,
engl310_07_synth_base,sil,95.291,95.534,0.243,188.709,27.012,
engl310_07_synth_base,np,95.534,95.994,0.460,188.709,70.191,
engl310_07_synth_base,sil,95.994,96.244,0.250,188.709,24.407,
engl310_07_synth_base,np,96.244,97.018,0.774,188.709,70.498,
engl310_07_synth_base,sil,97.018,97.323,0.305,188.709,27.141,
engl310_07_synth_base,np,97.323,98.048,0.726,188.709,72.461,
engl310_07_synth_base,in,98.048,98.301,0.253,188.709,30.608,
engl310_07_synth_base,uh,98.301,98.560,0.259,188.709,76.745,
engl310_07_synth_base,np,98.560,99.885,1.325,188.709,78.050,
engl310_07_synth_base,in,99.885,100.300,0.415,188.709,41.562,
engl310_07_synth_base,uh,100.300,100.673,0.373,188.709,76.221,
engl310_07_synth_base,np,100.673,102.464,1.792,188.709,76.945,
engl310_07_synth_base,in,102.464,102.780,0.315,188.709,42.435,
engl310_07_synth_base,np,102.780,102.994,0.214,188.709,72.128,
engl310_07_synth_base,sil,102.994,103.049,0.055,188.709,41.830,
engl310_07_synth_base,np,103.049,104.206,1.157,188.709,75.203,
engl310_07_synth_base,uh,104.206,104.546,0.340,188.709,74.907,
engl310_07_synth_base,np,104.546,105.299,0.753,188.709,73.131,
engl310_07_synth_base,uh,105.299,105.584,0.285,188.709,70.782,
engl310_07_synth_base,np,105.584,105.963,0.379,188.709,67.640,
engl310_07_synth_base,uh,105.963,106.261,0.298,188.709,66.475,
engl310_07_synth_base,np,106.261,106.786,0.525,188.709,72.650,
engl310_07_synth_base,in,106.786,107.039,0.253,188.709,41.981,
engl310_07_synth_base,uh,107.039,107.367,0.327,188.709,70.010,
engl310_07_synth_base,sil,107.367,107.940,0.574,188.709,30.626,
engl310_07_synth_base,np,107.940,109.065,1.124,188.709,77.875,
engl310_07_synth_base,in,109.065,109.402,0.337,188.709,44.941,
engl310_07_synth_base,uh,109.402,109.752,0.350,188.709,78.056,
engl310_07_synth_base,np,109.752,110.515,0.763,188.709,77.304,
engl310_07_synth_base,in,110.515,110.667,0.152,188.709,38.340,
engl310_07_synth_base,sil,110.667,110.793,0.126,188.709,26.857,
engl310_07_synth_base,np,110.793,111.338,0.544,188.709,76.425,
engl310_07_synth_base,sil,111.338,111.694,0.356,188.709,27.717,
engl310_07_synth_base,in,111.694,112.206,0.512,188.709,32.171,
engl310_07_synth_base,np,112.206,112.930,0.724,188.709,79.386,
engl310_07_synth_base,sil,112.930,113.157,0.227,188.709,26.214,
engl310_07_synth_base,np,113.157,114.071,0.914,188.709,77.272,
engl310_07_synth_base,sil,114.071,114.223,0.152,188.709,22.055,
engl310_07_synth_base,in,114.223,114.677,0.454,188.709,40.965,
engl310_07_synth_base,uh,114.677,114.894,0.217,188.709,71.486,
engl310_07_synth_base,np,114.894,117.424,2.530,188.709,74.415,
engl310_07_synth_base,in,117.424,117.693,0.269,188.709,46.444,
engl310_07_synth_base,np,117.693,118.143,0.450,188.709,75.387,
engl310_07_synth_base,in,118.143,118.467,0.324,188.709,41.455,
engl310_07_synth_base,uh,118.467,119.047,0.580,188.709,75.286,
engl310_07_synth_base,sil,119.047,119.339,0.292,188.709,27.695,
engl310_07_synth_base,np,119.339,119.891,0.552,188.709,76.288,
engl310_07_synth_base,sil,119.891,120.442,0.551,188.709,27.696,
engl310_07_synth_base,np,120.442,121.152,0.710,188.709,77.765,
engl310_07_synth_base,sil,121.152,121.473,0.321,188.709,28.720,
engl310_07_synth_base,np,121.473,122.157,0.684,188.709,74.714,
engl310_07_synth_base,sil,122.157,123.090,0.933,188.709,23.833,
engl310_07_synth_base,cl,123.090,123.216,0.126,188.709,43.850,
engl310_07_synth_base,in,123.216,123.459,0.243,188.709,38.218,
engl310_07_synth_base,uh,123.459,123.865,0.405,188.709,76.403,
engl310_07_synth_base,sil,123.865,124.176,0.311,188.709,27.235,
engl310_07_synth_base,np,124.176,126.884,2.708,188.709,74.069,
engl310_07_synth_base,sil,126.884,127.920,1.036,188.709,28.489,
engl310_07_synth_base,cl,127.920,128.017,0.097,188.709,49.101,
engl310_07_synth_base,uh,128.017,128.305,0.288,188.709,74.277,
engl310_07_synth_base,np,128.305,129.094,0.789,188.709,73.289,
engl310_07_synth_base,sil,129.094,129.447,0.353,188.709,24.900,
engl310_07_synth_base,np,129.447,129.710,0.262,188.709,72.125,
engl310_07_synth_base,in,129.710,130.053,0.343,188.709,41.030,
engl310_07_synth_base,um,130.053,130.529,0.476,188.709,76.560,
engl310_07_synth_base,in,130.529,130.844,0.314,188.709,46.352,
engl310_07_synth_base,uh,130.844,131.129,0.285,188.709,76.529,
engl310_07_synth_base,uh,131.129,131.401,0.272,188.709,73.688,
engl310_07_synth_base,np,131.401,132.755,1.354,188.709,76.834,
engl310_07_synth_base,uh,132.755,133.041,0.285,188.709,74.908,
engl310_07_synth_base,np,133.041,134.937,1.896,188.709,78.700,
engl310_07_synth_base,in,134.937,135.348,0.412,188.709,50.155,
engl310_07_synth_base,uh,135.348,135.689,0.340,188.709,78.808,
engl310_07_synth_base,np,135.689,137.547,1.858,188.709,79.433,
engl310_07_synth_base,uh,137.547,137.851,0.305,188.709,79.179,
engl310_07_synth_base,np,137.851,138.237,0.386,188.709,74.441,
engl310_07_synth_base,uh,138.237,138.460,0.224,188.709,73.999,
engl310_07_synth_base,in,138.460,138.723,0.262,188.709,48.695,
engl310_07_synth_base,sil,138.723,138.765,0.042,188.709,32.132,
engl310_07_synth_base,uh,138.765,139.090,0.325,188.709,77.587,
engl310_07_synth_base,np,139.090,139.534,0.444,188.709,79.506,
engl310_07_synth_base,in,139.534,139.774,0.240,188.709,40.276,
engl310_07_synth_base,uh,139.774,140.185,0.412,188.709,80.735,
engl310_07_synth_base,sil,140.185,140.600,0.415,188.709,39.581,
engl310_07_synth_base,np,140.600,141.184,0.583,188.709,77.470,
engl310_07_synth_base,sil,141.184,141.919,0.736,188.709,51.208,
engl310_07_synth_base,np,141.919,143.284,1.364,188.709,79.208,
engl310_07_synth_base,in,143.284,143.666,0.382,188.709,38.355,
engl310_07_synth_base,sil,143.666,143.747,0.081,188.709,27.950,
engl310_07_synth_base,uh,143.747,144.161,0.414,188.709,75.811,
engl310_07_synth_base,np,144.161,144.601,0.441,188.709,75.469,
engl310_07_synth_base,uh,144.601,144.903,0.301,188.709,76.967,
engl310_07_synth_base,np,144.903,145.687,0.784,188.709,77.061,
engl310_07_synth_base,in,145.687,145.910,0.224,188.709,39.232,
engl310_07_synth_base,uh,145.910,146.192,0.282,188.709,78.452,
engl310_07_synth_base,np,146.192,146.925,0.732,188.709,79.156,
engl310_07_synth_base,sil,146.925,147.357,0.433,188.709,37.307,
engl310_07_synth_base,np,147.357,147.979,0.622,188.709,78.858,
engl310_07_synth_base,sil,147.979,148.070,0.091,188.709,48.562,
engl310_07_synth_base,um,148.070,148.184,0.113,188.709,73.774,
engl310_07_synth_base,np,148.184,149.078,0.894,188.709,76.006,
engl310_07_synth_base,in,149.078,149.340,0.262,188.709,44.996,
engl310_07_synth_base,um,149.340,149.823,0.483,188.709,75.641,
engl310_07_synth_base,sil,149.823,150.179,0.356,188.709,37.827,
engl310_07_synth_base,cl,150.179,150.325,0.146,188.709,55.012,
engl310_07_synth_base,sil,150.325,150.711,0.386,188.709,48.437,
engl310_07_synth_base,np,150.711,151.401,0.690,188.709,76.482,
engl310_07_synth_base,sil,151.401,151.537,0.136,188.709,36.968,
engl310_07_synth_base,np,151.537,153.050,1.513,188.709,77.507,
engl310_07_synth_base,sil,153.050,153.516,0.467,188.709,34.316,
engl310_07_synth_base,in,153.516,154.051,0.535,188.709,51.955,
engl310_07_synth_base,sil,154.051,154.336,0.285,188.709,35.380,
engl310_07_synth_base,cl,154.336,154.466,0.130,188.709,48.137,
engl310_07_synth_base,in,154.466,154.826,0.360,188.709,52.878,
engl310_07_synth_base,uh,154.826,155.029,0.203,188.709,80.420,
engl310_07_synth_base,np,155.029,157.213,2.184,188.709,76.893,
engl310_07_synth_base,sil,157.213,157.291,0.078,188.709,44.239,
engl310_07_synth_base,uh,157.291,157.592,0.301,188.709,78.233,
engl310_07_synth_base,in,157.592,157.864,0.272,188.709,46.778,
engl310_07_synth_base,uh,157.864,158.251,0.387,188.709,72.143,
engl310_07_synth_base,np,158.251,158.769,0.518,188.709,75.110,
engl310_07_synth_base,uh,158.769,159.097,0.327,188.709,75.179,
engl310_07_synth_base,in,159.097,159.327,0.230,188.709,44.038,
engl310_07_synth_base,sil,159.327,159.398,0.071,188.709,38.675,
engl310_07_synth_base,uh,159.398,159.690,0.292,188.709,73.753,
engl310_07_synth_base,np,159.690,160.296,0.606,188.709,73.485,
engl310_07_synth_base,sil,160.296,161.284,0.988,188.709,27.282,
engl310_07_synth_base,other,161.284,161.549,0.266,188.709,51.769,
engl310_07_synth_base,np,161.549,162.035,0.486,188.709,74.808,
engl310_07_synth_base,in,162.035,162.269,0.233,188.709,33.630,
engl310_07_synth_base,uh,162.269,162.496,0.227,188.709,76.060,
engl310_07_synth_base,np,162.496,164.583,2.087,188.709,76.984,
engl310_07_synth_base,sil,164.583,165.652,1.069,188.709,31.782,
engl310_07_synth_base,cl,165.652,165.759,0.107,188.709,59.069,
engl310_07_synth_base,uh,165.759,166.193,0.434,188.709,75.263,
engl310_07_synth_base,np,166.193,168.399,2.207,188.709,77.981,
engl310_07_synth_base,in,168.399,168.652,0.253,188.709,51.728,
engl310_07_synth_base,uh,168.652,169.038,0.386,188.709,78.019,
engl310_07_synth_base,np,169.038,170.840,1.802,188.709,76.771,
engl310_07_synth_base,sil,170.840,171.028,0.188,188.709,37.810,
engl310_07_synth_base,in,171.028,171.239,0.211,188.709,42.516,
engl310_07_synth_base,uh,171.239,171.498,0.259,188.709,81.011,
engl310_07_synth_base,np,171.498,171.861,0.363,188.709,76.526,
engl310_07_synth_base,uh,171.861,172.162,0.301,188.709,78.039,
engl310_07_synth_base,np,172.162,173.811,1.649,188.709,77.185,
engl310_07_synth_base,in,173.811,174.083,0.272,188.709,45.926,
engl310_07_synth_base,um,174.083,174.420,0.337,188.709,78.710,
engl310_07_synth_base,sil,174.420,174.589,0.169,188.709,33.758,
engl310_07_synth_base,uh,174.589,174.910,0.321,188.709,75.095,
engl310_07_synth_base,np,174.910,175.234,0.324,188.709,72.664,
engl310_07_synth_base,sil,175.234,175.574,0.340,188.709,27.318,
engl310_07_synth_base,np,175.574,178.321,2.747,188.709,76.225,
engl310_07_synth_base,uh,178.321,178.564,0.243,188.709,69.120,
engl310_07_synth_base,np,178.564,181.406,2.842,188.709,68.355,
engl310_07_synth_base,sil,181.406,182.534,1.128,188.709,23.946,
engl310_07_synth_base,cl,182.534,182.640,0.107,188.709,51.350,
engl310_07_synth_base,in,182.640,182.941,0.301,188.709,42.088,
engl310_07_synth_base,uh,182.941,183.223,0.282,188.709,72.078,
engl310_07_synth_base,np,183.223,184.323,1.100,188.709,73.644,
engl310_07_synth_base,in,184.323,184.518,0.194,188.709,42.017,
engl310_07_synth_base,uh,184.518,184.732,0.214,188.709,75.439,
engl310_07_synth_base,np,184.732,185.697,0.966,188.709,78.409,
engl310_07_synth_base,in,185.697,185.970,0.272,188.709,45.229,
engl310_07_synth_base,uh,185.970,186.323,0.353,188.709,80.838,
engl310_07_synth_base,in,186.323,186.602,0.279,188.709,44.272,
engl310_07_synth_base,np,186.602,187.357,0.755,188.709,78.128,
engl310_07_synth_base,sil,187.357,187.600,0.243,188.709,33.083,
engl310_07_synth_base,np,187.600,188.709,1.109,188.709,77.269,
engl310_13_original,np,0,0.004,0.004,190.200,52.225,
engl310_13_original,pau,0.004,0.410,0.406,190.200,47.000,
engl310_13_original,in,0.410,0.572,0.162,190.200,42.461,
engl310_13_original,pau,0.572,1.225,0.653,190.200,42.444,
engl310_13_original,cl,1.225,1.308,0.083,190.200,61.383,
engl310_13_original,in,1.308,1.788,0.480,190.200,60.359,
engl310_13_original,pau,1.788,1.824,0.037,190.200,49.294,
engl310_13_original,uh,1.824,1.996,0.172,190.200,82.966,
engl310_13_original,np,1.996,3.749,1.753,190.200,79.847,
engl310_13_original,pau,3.749,4.053,0.304,190.200,40.248,
engl310_13_original,in,4.053,4.595,0.542,190.200,54.202,
engl310_13_original,pau,4.595,4.624,0.030,190.200,44.212,
engl310_13_original,uh,4.624,5.170,0.546,190.200,80.657,
engl310_13_original,pau,5.170,5.273,0.103,190.200,49.218,
engl310_13_original,np,5.273,5.905,0.632,190.200,76.831,
engl310_13_original,pau,5.905,6.012,0.107,190.200,42.912,
engl310_13_original,np,6.012,6.756,0.744,190.200,77.402,
engl310_13_original,pau,6.756,6.894,0.137,190.200,46.100,
engl310_13_original,uh,6.894,7.253,0.359,190.200,78.796,
engl310_13_original,np,7.253,9.672,2.419,190.200,75.327,
engl310_13_original,pau,9.672,9.760,0.088,190.200,48.951,
engl310_13_original,in,9.760,10.194,0.434,190.200,53.678,
engl310_13_original,pau,10.194,10.259,0.066,190.200,45.646,
engl310_13_original,um,10.259,10.654,0.395,190.200,77.832,
engl310_13_original,pau,10.654,11.068,0.414,190.200,51.885,
engl310_13_original,uh,11.068,11.426,0.358,190.200,78.767,
engl310_13_original,other: glottal activity,11.426,11.549,0.123,190.200,59.637,
engl310_13_original,pau,11.549,11.699,0.150,190.200,46.023,
engl310_13_original,np,11.699,12.341,0.642,190.200,80.327,
engl310_13_original,um,12.341,12.658,0.317,190.200,79.587,
engl310_13_original,ex,12.658,12.903,0.245,190.200,58.323,
engl310_13_original,pau,12.903,14.344,1.441,190.200,52.131,
engl310_13_original,cl,14.344,14.411,0.067,190.200,55.382,
engl310_13_original,np,14.411,15.627,1.215,190.200,79.838,
engl310_13_original,ex,15.627,15.841,0.214,190.200,58.790,
engl310_13_original,pau,15.841,15.971,0.129,190.200,43.994,
engl310_13_original,in,15.971,16.381,0.411,190.200,55.698,
engl310_13_original,pau,16.381,16.430,0.049,190.200,45.308,
engl310_13_original,uh,16.430,16.792,0.362,190.200,79.112,
engl310_13_original,np,16.792,17.612,0.820,190.200,75.860,
engl310_13_original,pau,17.612,18.190,0.578,190.200,39.494,
engl310_13_original,np,18.190,19.217,1.027,190.200,78.690,
engl310_13_original,pau,19.217,19.300,0.083,190.200,43.531,
engl310_13_original,uh,19.300,19.654,0.354,190.200,81.194,
engl310_13_original,np,19.654,20.408,0.754,190.200,80.388,
engl310_13_original,pau,20.408,20.808,0.400,190.200,41.033,
engl310_13_original,np,20.808,23.965,3.156,190.200,79.255,
engl310_13_original,pau,23.965,24.017,0.053,190.200,46.204,
engl310_13_original,in,24.017,24.334,0.316,190.200,53.829,
engl310_13_original,pau,24.334,24.388,0.054,190.200,42.544,
engl310_13_original,uh,24.388,24.868,0.481,190.200,79.287,
engl310_13_original,np,24.868,26.057,1.188,190.200,77.688,
engl310_13_original,pau,26.057,26.144,0.087,190.200,43.142,
engl310_13_original,uh,26.144,26.659,0.515,190.200,78.830,
engl310_13_original,pau,26.659,26.794,0.135,190.200,42.710,
engl310_13_original,in,26.794,27.030,0.236,190.200,41.039,
engl310_13_original,pau,27.030,27.107,0.078,190.200,44.948,
engl310_13_original,np,27.107,27.947,0.840,190.200,77.096,
engl310_13_original,ex,27.947,28.048,0.101,190.200,41.395,
engl310_13_original,pau,28.048,28.077,0.029,190.200,41.927,
engl310_13_original,np,28.077,28.939,0.862,190.200,77.897,
engl310_13_original,pau,28.939,30.477,1.538,190.200,47.697,
engl310_13_original,cl,30.477,30.560,0.084,190.200,61.772,
engl310_13_original,pau,30.560,30.619,0.058,190.200,39.044,
engl310_13_original,in,30.619,31.100,0.482,190.200,60.551,
engl310_13_original,pau,31.100,31.129,0.029,190.200,54.282,
engl310_13_original,uh,31.129,31.479,0.350,190.200,81.985,
engl310_13_original,np,31.479,33.994,2.515,190.200,78.576,
engl310_13_original,pau,33.994,34.070,0.076,190.200,47.550,
engl310_13_original,np,34.070,34.721,0.651,190.200,79.555,
engl310_13_original,ex,34.721,35.078,0.357,190.200,50.576,
engl310_13_original,pau,35.078,35.160,0.082,190.200,36.886,
engl310_13_original,other: lip smack,35.160,35.219,0.059,190.200,48.272,
engl310_13_original,pau,35.219,35.252,0.033,190.200,45.144,
engl310_13_original,in,35.252,35.723,0.471,190.200,57.601,
engl310_13_original,other: glottal pulse,35.723,35.758,0.035,190.200,47.885,
engl310_13_original,uh,35.758,36.259,0.500,190.200,81.201,
engl310_13_original,pau,36.259,36.575,0.316,190.200,45.964,
engl310_13_original,np,36.575,36.633,0.058,190.200,68.395,
engl310_13_original,pau,36.633,36.894,0.261,190.200,40.739,
engl310_13_original,uh,36.894,37.361,0.467,190.200,78.001,
engl310_13_original,pau,37.361,37.443,0.082,190.200,47.005,
engl310_13_original,np,37.443,38.470,1.027,190.200,79.830,
engl310_13_original,ex,38.470,38.722,0.252,190.200,52.258,
engl310_13_original,pau,38.722,38.984,0.263,190.200,38.469,
engl310_13_original,other: lip smack,38.984,39.083,0.099,190.200,45.283,
engl310_13_original,pau,39.083,39.110,0.026,190.200,42.634,
engl310_13_original,in,39.110,39.454,0.344,190.200,56.049,
engl310_13_original,pau,39.454,39.534,0.080,190.200,37.932,
engl310_13_original,uh,39.534,39.903,0.369,190.200,80.666,
engl310_13_original,np,39.903,40.986,1.083,190.200,78.725,
engl310_13_original,pau,40.986,41.037,0.051,190.200,48.395,
engl310_13_original,uh,41.037,41.287,0.250,190.200,75.596,
engl310_13_original,np,41.287,43.535,2.248,190.200,78.170,
engl310_13_original,pau,43.535,43.711,0.176,190.200,46.093,
engl310_13_original,in,43.711,44.093,0.382,190.200,57.364,
engl310_13_original,pau,44.093,44.126,0.033,190.200,52.254,
engl310_13_original,uh,44.126,44.402,0.276,190.200,80.948,
engl310_13_original,in,44.402,44.633,0.231,190.200,52.766,
engl310_13_original,pau,44.633,44.670,0.037,190.200,42.107,
engl310_13_original,np,44.670,45.838,1.168,190.200,79.678,
engl310_13_original,pau,45.838,45.951,0.113,190.200,53.886,
engl310_13_original,um,45.951,46.489,0.538,190.200,78.386,
engl310_13_original,pau,46.489,47.836,1.347,190.200,41.674,
engl310_13_original,cl,47.836,47.887,0.051,190.200,63.740,
engl310_13_original,pau,47.887,47.993,0.106,190.200,47.328,
engl310_13_original,np,47.993,55.058,7.065,190.200,78.610,
engl310_13_original,pau,55.058,55.090,0.032,190.200,41.647,
engl310_13_original,in,55.090,55.586,0.496,190.200,55.424,
engl310_13_original,pau,55.586,55.667,0.081,190.200,45.023,
engl310_13_original,uh,55.667,55.996,0.329,190.200,80.328,
engl310_13_original,ex,55.996,56.112,0.116,190.200,67.349,
engl310_13_original,pau,56.112,56.206,0.094,190.200,41.937,
engl310_13_original,in,56.206,57.095,0.889,190.200,49.137,
engl310_13_original,pau,57.095,57.375,0.280,190.200,41.325,
engl310_13_original,ex,57.375,57.663,0.287,190.200,62.568,
engl310_13_original,np,57.663,58.598,0.936,190.200,81.730,
engl310_13_original,pau,58.598,58.831,0.232,190.200,41.405,
engl310_13_original,other: throat clear,58.831,59.869,1.038,190.200,69.171,
engl310_13_original,pau,59.869,61.148,1.279,190.200,42.184,
engl310_13_original,cl,61.148,61.207,0.060,190.200,66.720,
engl310_13_original,pau,61.207,61.360,0.153,190.200,54.115,
engl310_13_original,um,61.360,61.749,0.389,190.200,78.519,
engl310_13_original,pau,61.749,63.588,1.839,190.200,42.148,
engl310_13_original,cl,63.588,63.656,0.068,190.200,67.798,
engl310_13_original,pau,63.656,63.830,0.174,190.200,42.329,
engl310_13_original,np,63.830,64.303,0.472,190.200,79.922,
engl310_13_original,pau,64.303,64.356,0.054,190.200,48.244,
engl310_13_original,uh,64.356,64.731,0.375,190.200,77.754,
engl310_13_original,np,64.731,65.010,0.279,190.200,81.878,
engl310_13_original,ex,65.010,65.236,0.226,190.200,58.962,
engl310_13_original,uh,65.236,65.443,0.207,190.200,78.981,
engl310_13_original,np,65.443,66.233,0.790,190.200,77.170,
engl310_13_original,pau,66.233,66.301,0.068,190.200,51.096,
engl310_13_original,in,66.301,66.645,0.344,190.200,55.227,
engl310_13_original,pau,66.645,66.696,0.051,190.200,44.150,
engl310_13_original,uh,66.696,66.948,0.252,190.200,79.633,
engl310_13_original,np,66.948,68.197,1.248,190.200,77.610,
engl310_13_original,ex,68.197,68.298,0.101,190.200,52.942,
engl310_13_original,pau,68.298,69.265,0.967,190.200,41.603,
engl310_13_original,other: lip smack,69.265,69.344,0.079,190.200,52.798,
engl310_13_original,pau,69.344,69.405,0.061,190.200,47.528,
engl310_13_original,in,69.405,69.704,0.299,190.200,59.763,
engl310_13_original,pau,69.704,69.766,0.062,190.200,49.340,
engl310_13_original,uh,69.766,70.026,0.261,190.200,80.001,
engl310_13_original,np,70.026,70.484,0.458,190.200,78.927,
engl310_13_original,ex,70.484,70.861,0.377,190.200,50.615,
engl310_13_original,pau,70.861,70.942,0.082,190.200,39.306,
engl310_13_original,in,70.942,71.458,0.516,190.200,57.303,
engl310_13_original,pau,71.458,71.542,0.084,190.200,47.979,
engl310_13_original,ex,71.542,72.082,0.539,190.200,45.477,
engl310_13_original,in,72.082,72.483,0.401,190.200,54.836,
engl310_13_original,np,72.483,73.205,0.722,190.200,79.053,
engl310_13_original,um,73.205,73.586,0.381,190.200,79.774,
engl310_13_original,pau,73.586,73.977,0.390,190.200,48.524,
engl310_13_original,ex,73.977,74.656,0.679,190.200,58.275,
engl310_13_original,pau,74.656,75.213,0.557,190.200,43.734,
engl310_13_original,ex,75.213,75.569,0.356,190.200,52.293,
engl310_13_original,pau,75.569,75.653,0.084,190.200,47.231,
engl310_13_original,other: lip smack,75.653,75.762,0.109,190.200,53.146,
engl310_13_original,np,75.762,76.962,1.200,190.200,81.555,
engl310_13_original,ex,76.962,77.344,0.382,190.200,50.707,
engl310_13_original,pau,77.344,79.513,2.170,190.200,47.253,
engl310_13_original,cl,79.513,79.587,0.074,190.200,61.784,
engl310_13_original,pau,79.587,79.931,0.344,190.200,41.588,
engl310_13_original,in,79.931,80.376,0.444,190.200,49.774,
engl310_13_original,np,80.376,81.984,1.608,190.200,80.228,
engl310_13_original,pau,81.984,82.040,0.056,190.200,46.698,
engl310_13_original,ex,82.040,82.476,0.436,190.200,55.234,
engl310_13_original,pau,82.476,83.132,0.656,190.200,45.866,
engl310_13_original,in,83.132,83.601,0.469,190.200,61.978,
