"file","segment","start","end","dur","filedur","mean_intensity","condition"
"engl310_13_synth_base","cl",55.983,56.097,0.113,174.649,52.869,"synth"
"engl310_13_synth_base","um",56.097,56.457,0.361,174.649,76.238,"synth"
"engl310_13_synth_base","sil",56.457,57.125,0.668,174.649,32.32,"synth"
"engl310_13_synth_base","cl",57.125,57.255,0.13,174.649,47.137,"synth"
"engl310_13_synth_base","sil",57.255,57.656,0.402,174.649,39.861,"synth"
"engl310_13_synth_base","in",58.719,58.97,0.251,174.649,46.962,"synth"
"engl310_13_synth_base","uh",58.97,59.369,0.399,174.649,76.831,"synth"
"engl310_13_synth_base","in",60.364,60.964,0.601,174.649,49.206,"synth"
"engl310_13_synth_base","ex",60.964,61.207,0.243,174.649,49.217,"synth"
"engl310_13_synth_base","uh",61.207,61.402,0.194,174.649,72.245,"synth"
"engl310_13_synth_base","sil",62.604,64.368,1.763,174.649,35.016,"synth"
"engl310_13_synth_base","cl",64.368,64.465,0.097,174.649,52.996,"synth"
"engl310_13_synth_base","in",64.465,64.798,0.334,174.649,48.36,"synth"
"engl310_13_synth_base","uh",64.798,65.106,0.308,174.649,76.733,"synth"
"engl310_13_synth_base","in",65.635,65.979,0.343,174.649,44.06,"synth"
"engl310_13_synth_base","um",66.692,67.084,0.392,174.649,79.423,"synth"
"engl310_13_synth_base","sil",67.084,68.479,1.395,174.649,38.475,"synth"
"engl310_13_synth_base","sil",69.603,69.749,0.146,174.649,51.767,"synth"
"engl310_13_synth_base","cl",69.749,69.875,0.126,174.649,55.131,"synth"
"engl310_13_synth_base","in",69.875,70.108,0.233,174.649,47.537,"synth"
"engl310_13_synth_base","sil",70.108,70.425,0.318,174.649,40.709,"synth"
"engl310_13_synth_base","in",70.425,70.805,0.379,174.649,53.324,"synth"
"engl310_13_synth_base","in",73.067,73.627,0.559,174.649,35.061,"synth"
"engl310_13_synth_base","sil",73.627,74.625,0.998,174.649,33.491,"synth"
"engl310_13_synth_base","in",74.625,75.338,0.713,174.649,52.76,"synth"
"engl310_13_synth_base","uh",75.338,75.515,0.178,174.649,76.939,"synth"
"engl310_13_synth_base","sil",77.149,77.858,0.71,174.649,32.368,"synth"
"engl310_13_synth_base","in",77.858,78.348,0.489,174.649,46.868,"synth"
"engl310_13_synth_base","um",78.348,78.724,0.376,174.649,81.452,"synth"
"engl310_13_synth_base","sil",78.724,79.206,0.483,174.649,35.722,"synth"
"engl310_13_synth_base","um",80.081,80.463,0.382,174.649,75.171,"synth"
"engl310_13_synth_base","in",80.463,80.839,0.376,174.649,42.58,"synth"
"engl310_13_synth_base","sil",81.777,82.315,0.538,174.649,33.328,"synth"
"engl310_13_synth_base","sil",83.615,84.799,1.185,174.649,35.619,"synth"
"engl310_13_synth_base","cl",84.799,84.88,0.081,174.649,53.796,"synth"
"engl310_13_synth_base","sil",85.4,85.582,0.181,174.649,41.427,"synth"
"engl310_13_synth_base","sil",87.452,88.078,0.625,174.649,29.795,"synth"
"engl310_13_synth_base","sil",89.86,90.229,0.369,174.649,31.222,"synth"
"engl310_13_synth_base","sil",90.618,90.774,0.155,174.649,37.229,"synth"
"engl310_13_synth_base","in",90.774,91.117,0.343,174.649,47.989,"synth"
"engl310_13_synth_base","sil",91.689,93.157,1.468,174.649,39.762,"synth"
"engl310_13_synth_base","in",93.157,93.575,0.418,174.649,45.387,"synth"
"engl310_13_synth_base","sil",95.462,96.443,0.982,174.649,28.293,"synth"
"engl310_13_synth_base","sil",97.669,98.472,0.804,174.649,28.169,"synth"
"engl310_13_synth_base","in",98.472,98.835,0.363,174.649,47.663,"synth"
"engl310_13_synth_base","uh",98.835,99.085,0.25,174.649,77.68,"synth"
"engl310_13_synth_base","in",100.903,101.23,0.327,174.649,43.722,"synth"
"engl310_13_synth_base","uh",101.23,101.444,0.214,174.649,75.178,"synth"
"engl310_13_synth_base","sil",103.896,104.013,0.117,174.649,50.592,"synth"
"engl310_13_synth_base","cl",104.013,104.062,0.049,174.649,48.311,"synth"
"engl310_13_synth_base","sil",104.062,104.298,0.237,174.649,30.712,"synth"
"engl310_13_synth_base","uh",106.169,106.414,0.245,174.649,77.356,"synth"
"engl310_13_synth_base","in",108.048,108.421,0.373,174.649,50.637,"synth"
"engl310_13_synth_base","sil",109.969,111.162,1.192,174.649,27.759,"synth"
"engl310_13_synth_base","uh",111.162,111.548,0.386,174.649,72.856,"synth"
"engl310_13_synth_base","sil",111.548,111.608,0.06,174.649,30.09,"synth"
"engl310_13_synth_base","in",111.608,111.854,0.246,174.649,36.412,"synth"
"engl310_13_synth_base","sil",111.854,112.023,0.169,174.649,30.238,"synth"
"engl310_13_synth_base","in",112.023,112.353,0.331,174.649,42.454,"synth"
"engl310_13_synth_base","sil",112.353,112.421,0.068,174.649,34.063,"synth"
"engl310_13_synth_base","uh",112.872,113.063,0.191,174.649,79.793,"synth"
"engl310_13_synth_base","uh",114.071,114.352,0.281,174.649,79.069,"synth"
"engl310_13_synth_base","uh",114.796,115.117,0.321,174.649,74.787,"synth"
"engl310_13_synth_base","um",116.339,116.806,0.467,174.649,71.05,"synth"
"engl310_13_synth_base","sil",116.806,116.906,0.1,174.649,43.394,"synth"
"engl310_13_synth_base","cl",116.906,117.01,0.104,174.649,41.68,"synth"
"engl310_13_synth_base","sil",117.01,117.305,0.295,174.649,38.001,"synth"
"engl310_13_synth_base","cl",117.305,117.415,0.11,174.649,47.18,"synth"
"engl310_13_synth_base","in",117.415,117.68,0.266,174.649,44.023,"synth"
"engl310_13_synth_base","sil",117.68,118.251,0.57,174.649,36.411,"synth"
"engl310_13_synth_base","um",118.251,118.516,0.265,174.649,77.578,"synth"
"engl310_13_synth_base","in",119.974,120.224,0.25,174.649,43.955,"synth"
"engl310_13_synth_base","uh",120.224,120.548,0.324,174.649,77.392,"synth"
"engl310_13_synth_base","sil",121.912,122.071,0.159,174.649,39.504,"synth"
"engl310_13_synth_base","in",123.443,123.64,0.198,174.649,48.805,"synth"
"engl310_13_synth_base","uh",123.64,124.026,0.386,174.649,78.568,"synth"
"engl310_13_synth_base","in",124.026,124.204,0.178,174.649,41.123,"synth"
"engl310_13_synth_base","sil",124.204,124.282,0.078,174.649,36.724,"synth"
"engl310_13_synth_base","uh",124.282,124.59,0.308,174.649,79.812,"synth"
"engl310_13_synth_base","uh",125.607,125.883,0.275,174.649,76.811,"synth"
"engl310_13_synth_base","sil",126.215,126.484,0.269,174.649,38.278,"synth"
"engl310_13_synth_base","uh",127.242,127.553,0.311,174.649,75.253,"synth"
"engl310_13_synth_base","in",127.553,127.842,0.288,174.649,42.842,"synth"
"engl310_13_synth_base","sil",127.842,127.906,0.065,174.649,34.837,"synth"
"engl310_13_synth_base","in",128.711,128.961,0.25,174.649,44.9,"synth"
"engl310_13_synth_base","uh",128.961,129.226,0.266,174.649,80.003,"synth"
"engl310_13_synth_base","sil",129.722,129.806,0.084,174.649,37.914,"synth"
"engl310_13_synth_base","um",130.25,130.477,0.227,174.649,74.758,"synth"
"engl310_13_synth_base","sil",131.238,131.685,0.447,174.649,27.36,"synth"
"engl310_13_synth_base","sil",133.15,133.396,0.246,174.649,41.676,"synth"
"engl310_13_synth_base","sil",133.792,134.699,0.907,174.649,23.776,"synth"
"engl310_13_synth_base","cl",134.699,134.79,0.091,174.649,50.575,"synth"
"engl310_13_synth_base","sil",136.142,137.354,1.212,174.649,27.009,"synth"
"engl310_13_synth_base","cl",137.354,137.577,0.224,174.649,40.921,"synth"
"engl310_13_synth_base","sil",137.577,137.733,0.156,174.649,29.97,"synth"
"engl310_13_synth_base","cl",137.733,137.83,0.097,174.649,45.733,"synth"
"engl310_13_synth_base","in",137.83,138.083,0.253,174.649,43.109,"synth"
"engl310_13_synth_base","um",138.083,138.53,0.447,174.649,72,"synth"
"engl310_13_synth_base","sil",138.53,139.554,1.024,174.649,37.492,"synth"
"engl310_13_synth_base","in",139.554,139.931,0.377,174.649,44.282,"synth"
"engl310_13_synth_base","sil",139.931,140.245,0.314,174.649,32.003,"synth"
"engl310_13_synth_base","um",141.94,142.284,0.344,174.649,77.684,"synth"
"engl310_13_synth_base","ex",142.284,143.706,1.423,174.649,49.932,"synth"
"engl310_13_synth_base","sil",143.706,144.196,0.489,174.649,38.347,"synth"
"engl310_13_synth_base","sil",145.867,146.051,0.185,174.649,50.9,"synth"
"engl310_13_synth_base","in",146.051,146.375,0.324,174.649,43.558,"synth"
"engl310_13_synth_base","uh",146.375,146.705,0.33,174.649,79.239,"synth"
"engl310_13_synth_base","in",148.218,148.549,0.331,174.649,52.723,"synth"
"engl310_13_synth_base","uh",148.549,148.837,0.288,174.649,81.675,"synth"
"engl310_13_synth_base","in",148.837,149.087,0.25,174.649,53.788,"synth"
"engl310_13_synth_base","um",149.463,149.807,0.343,174.649,80.726,"synth"
"engl310_13_synth_base","sil",149.807,151.768,1.961,174.649,39.918,"synth"
"engl310_13_synth_base","uh",151.768,152.268,0.499,174.649,70.245,"synth"
"engl310_13_synth_base","sil",152.268,152.585,0.318,174.649,29.584,"synth"
"engl310_13_synth_base","um",152.585,153.026,0.44,174.649,73.493,"synth"
"engl310_13_synth_base","sil",153.026,153.437,0.412,174.649,34.811,"synth"
"engl310_13_synth_base","cl",153.437,153.505,0.068,174.649,50.911,"synth"
"engl310_13_synth_base","sil",153.505,153.667,0.162,174.649,27.71,"synth"
"engl310_13_synth_base","in",153.667,153.803,0.136,174.649,38.942,"synth"
"engl310_13_synth_base","sil",153.803,153.93,0.126,174.649,30.698,"synth"
"engl310_13_synth_base","in",154.678,154.879,0.201,174.649,34.655,"synth"
"engl310_13_synth_base","sil",154.879,154.993,0.113,174.649,38.88,"synth"
"engl310_13_synth_base","um",155.449,155.885,0.435,174.649,75.805,"synth"
"engl310_13_synth_base","sil",155.885,156.261,0.376,174.649,50.706,"synth"
"engl310_13_synth_base","in",156.261,156.873,0.612,174.649,38.449,"synth"
"engl310_13_synth_base","sil",156.873,156.97,0.097,174.649,29.843,"synth"
"engl310_13_synth_base","um",156.97,157.502,0.531,174.649,75.119,"synth"
"engl310_13_synth_base","sil",157.502,158.281,0.779,174.649,35.095,"synth"
"engl310_13_synth_base","in",158.281,158.634,0.353,174.649,35.31,"synth"
"engl310_13_synth_base","sil",159.233,159.687,0.454,174.649,29.479,"synth"
"engl310_13_synth_base","in",162.639,162.856,0.216,174.649,37.526,"synth"
"engl310_13_synth_base","in",163.429,163.737,0.308,174.649,45.602,"synth"
"engl310_13_synth_base","uh",163.737,163.987,0.25,174.649,78.516,"synth"
"engl310_13_synth_base","in",164.686,164.952,0.266,174.649,46.464,"synth"
"engl310_13_synth_base","sil",164.952,165.039,0.087,174.649,47.46,"synth"
"engl310_13_synth_base","um",165.039,165.483,0.444,174.649,76.793,"synth"
"engl310_13_synth_base","sil",165.483,166.313,0.83,174.649,30.341,"synth"
"engl310_13_synth_base","cl",166.313,166.407,0.094,174.649,49.752,"synth"
"engl310_13_synth_base","sil",166.407,166.468,0.062,174.649,32.349,"synth"
"engl310_13_synth_base","sil",167.479,167.77,0.292,174.649,31.815,"synth"
"engl310_13_synth_base","in",168.198,168.441,0.243,174.649,40.083,"synth"
"engl310_13_synth_base","sil",169.31,169.809,0.499,174.649,29.021,"synth"
"engl310_13_synth_base","in",170.421,170.807,0.386,174.649,50.068,"synth"
"engl310_13_synth_base","uh",170.807,171.28,0.473,174.649,73.383,"synth"
"engl310_13_synth_base","sil",171.28,171.742,0.462,174.649,40.464,"synth"
"engl310_13_synth_base","sil",172.51,173.466,0.956,174.649,37.497,"synth"
"engl310_13_synth_base","cl",173.466,173.544,0.078,174.649,55.238,"synth"
"engl310_13_synth_base","sil",173.544,173.618,0.075,174.649,38.716,"synth"
"engl310_13_synth_base","in",174.234,174.649,0.415,174.649,50.312,"synth"
"engl310_24_original","ex",3.165,3.549,0.384,184.022,48.254,"orig"
"engl310_24_original","sil",3.549,4.378,0.829,184.022,42.226,"orig"
"engl310_24_original","sil",5.741,6.199,0.459,184.022,41.822,"orig"
"engl310_24_original","o",6.199,6.522,0.323,184.022,51.147,"orig"
"engl310_24_original","sil",6.522,6.927,0.406,184.022,42.107,"orig"
"engl310_24_original","cl",6.927,7.048,0.121,184.022,51.315,"orig"
"engl310_24_original","in",7.048,7.449,0.401,184.022,45.848,"orig"
"engl310_24_original","sil",7.449,7.64,0.191,184.022,45.085,"orig"
"engl310_24_original","uh",7.64,7.887,0.247,184.022,72.335,"orig"
"engl310_24_original","ex",7.887,8.228,0.341,184.022,61.411,"orig"
"engl310_24_original","sil",8.228,9.524,1.296,184.022,44.61,"orig"
"engl310_24_original","sil",12.121,13.005,0.884,184.022,39.557,"orig"
"engl310_24_original","in",13.005,13.327,0.322,184.022,42.609,"orig"
"engl310_24_original","sil",13.327,13.54,0.213,184.022,40.191,"orig"
"engl310_24_original","sil",14.395,15.262,0.867,184.022,38.76,"orig"
"engl310_24_original","sil",17.244,18.79,1.546,184.022,37.481,"orig"
"engl310_24_original","cl",18.79,18.867,0.077,184.022,58.364,"orig"
"engl310_24_original","sil",18.867,18.986,0.119,184.022,49.516,"orig"
"engl310_24_original","uh",18.986,19.313,0.326,184.022,79.146,"orig"
"engl310_24_original","in",19.313,20.203,0.89,184.022,46.256,"orig"
"engl310_24_original","sil",20.203,20.289,0.086,184.022,37.519,"orig"
"engl310_24_original","ex",22.285,22.626,0.341,184.022,48.02,"orig"
"engl310_24_original","sil",22.626,22.767,0.142,184.022,37.015,"orig"
"engl310_24_original","in",22.767,23.151,0.383,184.022,44.018,"orig"
"engl310_24_original","sil",23.151,23.238,0.087,184.022,37.681,"orig"
"engl310_24_original","uh",23.238,23.572,0.334,184.022,70.872,"orig"
"engl310_24_original","sil",23.572,23.909,0.337,184.022,42.28,"orig"
"engl310_24_original","ex",24.49,24.615,0.125,184.022,46.766,"orig"
"engl310_24_original","sil",24.615,24.707,0.092,184.022,38.205,"orig"
"engl310_24_original","in",24.707,24.986,0.279,184.022,40.584,"orig"
"engl310_24_original","sil",24.986,25.127,0.142,184.022,42.346,"orig"
"engl310_24_original","ex",26.49,26.751,0.261,184.022,54.867,"orig"
"engl310_24_original","sil",26.751,26.86,0.108,184.022,39.185,"orig"
"engl310_24_original","in",26.86,27.274,0.414,184.022,43.338,"orig"
"engl310_24_original","sil",27.274,27.424,0.15,184.022,40.145,"orig"
"engl310_24_original","uh",27.424,27.753,0.329,184.022,75.608,"orig"
"engl310_24_original","ex",27.753,28.058,0.305,184.022,58.692,"orig"
"engl310_24_original","sil",28.058,28.252,0.195,184.022,39.441,"orig"
"engl310_24_original","sil",29.376,29.582,0.207,184.022,51.513,"orig"
"engl310_24_original","sil",30.382,30.524,0.142,184.022,50.144,"orig"
"engl310_24_original","in",30.524,30.885,0.36,184.022,46.605,"orig"
"engl310_24_original","uh",30.885,31.139,0.255,184.022,74.095,"orig"
"engl310_24_original","sil",31.525,31.706,0.18,184.022,57.965,"orig"
"engl310_24_original","sil",33.325,33.462,0.137,184.022,38.153,"orig"
"engl310_24_original","in",33.462,33.966,0.504,184.022,45.964,"orig"
"engl310_24_original","sil",33.966,34.051,0.085,184.022,38.898,"orig"
"engl310_24_original","uh",34.051,34.416,0.365,184.022,74.384,"orig"
"engl310_24_original","uh",35.956,36.258,0.302,184.022,69.986,"orig"
"engl310_24_original","sil",36.258,36.434,0.176,184.022,44.204,"orig"
"engl310_24_original","o",36.434,36.626,0.192,184.022,53.638,"orig"
"engl310_24_original","uh",36.626,36.878,0.252,184.022,64.372,"orig"
"engl310_24_original","sil",36.878,36.903,0.026,184.022,50.964,"orig"
"engl310_24_original","uh",37.585,37.938,0.353,184.022,70.522,"orig"
"engl310_24_original","sil",39.263,39.592,0.329,184.022,49.994,"orig"
"engl310_24_original","o",39.592,39.825,0.233,184.022,71.516,"orig"
"engl310_24_original","sil",39.825,40.134,0.309,184.022,40.552,"orig"
"engl310_24_original","in",40.134,40.734,0.6,184.022,58.609,"orig"
"engl310_24_original","sil",40.734,40.804,0.07,184.022,44.983,"orig"
"engl310_24_original","uh",40.804,41.15,0.347,184.022,80.976,"orig"
"engl310_24_original","ex",41.15,41.457,0.307,184.022,63.397,"orig"
"engl310_24_original","sil",41.457,42.285,0.828,184.022,36.528,"orig"
"engl310_24_original","in",45.886,46.321,0.435,184.022,43.719,"orig"
"engl310_24_original","sil",46.321,46.379,0.058,184.022,38.769,"orig"
"engl310_24_original","um",46.379,46.79,0.411,184.022,69.458,"orig"
"engl310_24_original","sil",46.79,47.705,0.915,184.022,44.52,"orig"
"engl310_24_original","o",47.705,47.756,0.051,184.022,51.96,"orig"
"engl310_24_original","sil",47.756,47.856,0.099,184.022,37.118,"orig"
"engl310_24_original","cl",47.856,47.954,0.098,184.022,44.207,"orig"
"engl310_24_original","uh",47.954,48.391,0.437,184.022,69.828,"orig"
"engl310_24_original","sil",48.391,48.769,0.378,184.022,49.238,"orig"
"engl310_24_original","in",50.48,50.79,0.31,184.022,46.914,"orig"
"engl310_24_original","sil",50.79,50.839,0.049,184.022,34.826,"orig"
"engl310_24_original","um",51.249,51.448,0.199,184.022,72.627,"orig"
"engl310_24_original","sil",51.448,52.712,1.264,184.022,45.119,"orig"
"engl310_24_original","cl",52.712,52.752,0.04,184.022,57.297,"orig"
"engl310_24_original","sil",52.752,52.801,0.048,184.022,49.612,"orig"
"engl310_24_original","uh",52.801,53.217,0.416,184.022,71.582,"orig"
"engl310_24_original","ex",53.217,53.406,0.189,184.022,62.428,"orig"
"engl310_24_original","sil",53.406,53.507,0.101,184.022,35.349,"orig"
"engl310_24_original","in",53.507,53.982,0.475,184.022,42.385,"orig"
"engl310_24_original","sil",53.982,54.532,0.549,184.022,32.604,"orig"
"engl310_24_original","sil",55.035,55.207,0.172,184.022,51.278,"orig"
"engl310_24_original","uh",56.609,56.858,0.249,184.022,69.907,"orig"
"engl310_24_original","in",56.858,57.146,0.288,184.022,48.711,"orig"
"engl310_24_original","sil",57.146,57.232,0.086,184.022,37.61,"orig"
"engl310_24_original","uh",57.232,57.586,0.355,184.022,67.057,"orig"
"engl310_24_original","sil",58.26,58.337,0.077,184.022,34.626,"orig"
"engl310_24_original","uh",59.026,59.227,0.201,184.022,71.695,"orig"
"engl310_24_original","sil",60.127,60.204,0.076,184.022,47.998,"orig"
"engl310_24_original","uh",60.576,60.784,0.207,184.022,71.76,"orig"
"engl310_24_original","sil",60.784,60.885,0.101,184.022,51.974,"orig"
"engl310_24_original","in",60.885,61.194,0.309,184.022,49.318,"orig"
"engl310_24_original","sil",61.194,61.28,0.086,184.022,40.574,"orig"
"engl310_24_original","uh",61.28,61.623,0.343,184.022,72.649,"orig"
"engl310_24_original","sil",61.623,61.666,0.043,184.022,51.895,"orig"
"engl310_24_original","sil",63.053,63.179,0.126,184.022,47.005,"orig"
"engl310_24_original","uh",64.631,64.931,0.301,184.022,70.574,"orig"
"engl310_24_original","o",64.931,65.148,0.216,184.022,58.48,"orig"
"engl310_24_original","uh",65.148,65.421,0.273,184.022,67.937,"orig"
"engl310_24_original","sil",65.421,65.443,0.022,184.022,49.618,"orig"
"engl310_24_original","uh",66.459,66.709,0.25,184.022,72.27,"orig"
"engl310_24_original","in",66.709,67.204,0.495,184.022,48.397,"orig"
"engl310_24_original","sil",67.204,67.301,0.097,184.022,37.265,"orig"
"engl310_24_original","uh",67.301,67.698,0.397,184.022,74.052,"orig"
"engl310_24_original","ex",67.698,68,0.302,184.022,55.965,"orig"
"engl310_24_original","sil",68,68.219,0.219,184.022,42.635,"orig"
"engl310_24_original","in",68.219,68.444,0.225,184.022,40.553,"orig"
"engl310_24_original","sil",68.444,68.532,0.088,184.022,34.368,"orig"
"engl310_24_original","uh",69.519,69.881,0.361,184.022,70.959,"orig"
"engl310_24_original","sil",73.757,74.014,0.257,184.022,41.209,"orig"
"engl310_24_original","o",74.014,74.251,0.238,184.022,67.092,"orig"
"engl310_24_original","sil",74.251,74.636,0.385,184.022,41.15,"orig"
"engl310_24_original","in",74.636,75.053,0.417,184.022,50.78,"orig"
"engl310_24_original","sil",75.053,75.218,0.165,184.022,40.303,"orig"
"engl310_24_original","uh",75.218,75.523,0.305,184.022,70.855,"orig"
"engl310_24_original","in",75.523,76.022,0.499,184.022,45.08,"orig"
"engl310_24_original","o",76.022,76.047,0.025,184.022,56.44,"orig"
"engl310_24_original","sil",76.047,76.152,0.104,184.022,38.242,"orig"
"engl310_24_original","uh",76.652,77.013,0.362,184.022,73.624,"orig"
"engl310_24_original","sil",77.013,77.107,0.094,184.022,46.238,"orig"
"engl310_24_original","sil",77.696,78.575,0.879,184.022,37.211,"orig"
"engl310_24_original","sil",78.943,78.988,0.045,184.022,46.981,"orig"
"engl310_24_original","sil",80.184,80.36,0.176,184.022,42.947,"orig"
"engl310_24_original","in",80.36,80.675,0.315,184.022,45.421,"orig"
"engl310_24_original","sil",80.675,80.744,0.069,184.022,39.366,"orig"
"engl310_24_original","uh",80.744,80.947,0.203,184.022,71.372,"orig"
"engl310_24_original","sil",82.009,82.13,0.121,184.022,40.438,"orig"
"engl310_24_original","o",82.13,82.427,0.297,184.022,68.891,"orig"
"engl310_24_original","sil",82.427,82.61,0.183,184.022,42.893,"orig"
"engl310_24_original","in",82.61,82.926,0.317,184.022,47.754,"orig"
"engl310_24_original","sil",82.926,83.059,0.132,184.022,44.932,"orig"
"engl310_24_original","um",83.059,83.508,0.449,184.022,70.122,"orig"
"engl310_24_original","sil",83.508,83.938,0.43,184.022,40.583,"orig"
"engl310_24_original","o",83.938,84.646,0.707,184.022,62.194,"orig"
"engl310_24_original","sil",88.534,88.706,0.172,184.022,49.957,"orig"
"engl310_24_original","sil",89.157,89.257,0.1,184.022,44.138,"orig"
"engl310_24_original","in",89.257,89.697,0.44,184.022,46.902,"orig"
"engl310_24_original","uh",89.697,90.05,0.353,184.022,73.566,"orig"
"engl310_24_original","sil",90.05,90.139,0.089,184.022,52.976,"orig"
"engl310_24_original","uh",90.595,90.853,0.258,184.022,78.682,"orig"
"engl310_24_original","sil",90.853,92.051,1.198,184.022,44.664,"orig"
"engl310_24_original","cl",92.051,92.125,0.074,184.022,53.176,"orig"
"engl310_24_original","sil",92.125,92.204,0.08,184.022,45.685,"orig"
"engl310_24_original","sil",93.074,93.143,0.069,184.022,44.736,"orig"
"engl310_24_original","uh",93.143,93.478,0.334,184.022,75.076,"orig"
"engl310_24_original","in",93.478,93.924,0.447,184.022,47.358,"orig"
"engl310_24_original","sil",93.924,94.076,0.152,184.022,44.145,"orig"
"engl310_24_original","uh",94.076,94.28,0.204,184.022,74.613,"orig"
"engl310_24_original","sil",96.376,96.444,0.068,184.022,54.393,"orig"
"engl310_24_original","in",96.444,96.717,0.273,184.022,47.224,"orig"
"engl310_24_original","sil",96.717,96.771,0.054,184.022,37.164,"orig"
"engl310_24_original","uh",96.771,97.21,0.439,184.022,76.743,"orig"
"engl310_24_original","sil",98.605,98.757,0.152,184.022,49.352,"orig"
"engl310_24_original","sil",99.386,99.479,0.093,184.022,54.453,"orig"
"engl310_24_original","in",99.479,99.669,0.189,184.022,43.91,"orig"
"engl310_24_original","in",103.028,103.389,0.361,184.022,46.488,"orig"
"engl310_24_original","sil",103.389,103.46,0.071,184.022,39.752,"orig"
"engl310_24_original","uh",103.46,103.944,0.484,184.022,73.204,"orig"
"engl310_24_original","sil",105.729,105.877,0.148,184.022,48.841,"orig"
"engl310_24_original","uh",105.877,106.178,0.301,184.022,70.984,"orig"
"engl310_24_original","uh",106.77,106.91,0.141,184.022,73.163,"orig"
"engl310_24_original","sil",107.837,108.02,0.183,184.022,55.035,"orig"
"engl310_24_original","uh",108.02,108.48,0.46,184.022,71.919,"orig"
"engl310_24_original","sil",108.48,109.146,0.666,184.022,46.307,"orig"
"engl310_24_original","in",111.223,111.633,0.409,184.022,49.276,"orig"
"engl310_24_original","sil",111.633,111.701,0.068,184.022,39.433,"orig"
"engl310_24_original","uh",111.701,112.042,0.341,184.022,76.479,"orig"
"engl310_24_original","in",112.042,112.298,0.256,184.022,50.485,"orig"
"engl310_24_original","sil",112.298,112.353,0.055,184.022,43.026,"orig"
"engl310_24_original","sil",112.784,112.852,0.068,184.022,44.765,"orig"
"engl310_24_original","in",115.339,115.664,0.325,184.022,47.633,"orig"
"engl310_24_original","uh",115.664,115.906,0.242,184.022,70.332,"orig"
"engl310_24_original","in",117.844,118.149,0.305,184.022,49.976,"orig"
"engl310_24_original","uh",118.149,118.376,0.227,184.022,74.388,"orig"
"engl310_24_original","sil",119.989,120.044,0.055,184.022,49.344,"orig"
"engl310_24_original","in",120.044,120.278,0.234,184.022,49.837,"orig"
"engl310_24_original","sil",120.278,120.398,0.121,184.022,43.478,"orig"
"engl310_24_original","uh",120.398,120.675,0.277,184.022,71.592,"orig"
"engl310_24_original","sil",120.675,120.752,0.077,184.022,61.832,"orig"
"engl310_24_original","uh",121.253,121.513,0.26,184.022,73.079,"orig"
"engl310_24_original","sil",121.513,121.563,0.05,184.022,49.593,"orig"
"engl310_24_original","uh",121.563,121.806,0.243,184.022,70.203,"orig"
"engl310_24_original","sil",121.806,121.851,0.045,184.022,53.212,"orig"
"engl310_24_original","in",122.968,123.23,0.262,184.022,41.936,"orig"
"engl310_24_original","sil",123.671,123.844,0.173,184.022,40.785,"orig"
"engl310_24_original","o",123.844,124.15,0.306,184.022,67.04,"orig"
"engl310_24_original","cl",124.15,124.23,0.08,184.022,45.907,"orig"
"engl310_24_original","uh",124.23,124.469,0.239,184.022,68.319,"orig"
"engl310_24_original","in",126.738,126.973,0.235,184.022,46.023,"orig"
"engl310_24_original","sil",126.973,127.049,0.077,184.022,39.082,"orig"
"engl310_24_original","in",128.69,129.021,0.33,184.022,45.521,"orig"
"engl310_24_original","in",129.61,129.997,0.386,184.022,47.342,"orig"
"engl310_24_original","uh",129.997,130.426,0.429,184.022,72.279,"orig"
"engl310_24_original","in",130.426,130.738,0.313,184.022,46.982,"orig"
"engl310_24_original","sil",131.544,131.783,0.239,184.022,42.635,"orig"
"engl310_24_original","in",134.585,134.94,0.356,184.022,49.79,"orig"
"engl310_24_original","uh",134.94,135.326,0.386,184.022,68.557,"orig"
"engl310_24_original","sil",135.326,135.363,0.036,184.022,43.824,"orig"
"engl310_24_original","sil",136.05,136.244,0.194,184.022,48.802,"orig"
"engl310_24_original","o",136.244,136.482,0.238,184.022,67.051,"orig"
"engl310_24_original","sil",136.482,137.036,0.554,184.022,42.574,"orig"
"engl310_24_original","in",137.036,137.344,0.308,184.022,48.204,"orig"
"engl310_24_original","sil",138.189,138.452,0.264,184.022,40.996,"orig"
"engl310_24_original","in",138.452,138.821,0.369,184.022,53.102,"orig"
"engl310_24_original","uh",138.821,139.133,0.312,184.022,71.071,"orig"
"engl310_24_original","sil",140.237,140.482,0.245,184.022,45.29,"orig"
"engl310_24_original","o",140.482,140.823,0.342,184.022,69.004,"orig"
"engl310_24_original","sil",140.823,141.524,0.701,184.022,37.136,"orig"
"engl310_24_original","cl",141.524,141.552,0.029,184.022,58.711,"orig"
"engl310_24_original","sil",143.398,143.46,0.062,184.022,46.741,"orig"
"engl310_24_original","in",143.46,143.788,0.329,184.022,48.291,"orig"
"engl310_24_original","uh",143.788,144.18,0.391,184.022,70.146,"orig"
"engl310_24_original","in",144.18,144.594,0.414,184.022,44.831,"orig"
"engl310_24_original","uh",146.086,146.312,0.226,184.022,65.959,"orig"
"engl310_24_original","sil",146.312,146.384,0.071,184.022,47.117,"orig"
"engl310_24_original","in",146.384,146.748,0.364,184.022,44.741,"orig"
"engl310_24_original","sil",146.748,146.807,0.059,184.022,36.83,"orig"
"engl310_24_original","uh",146.807,147.302,0.495,184.022,66.504,"orig"
"engl310_24_original","um",147.69,147.988,0.298,184.022,69.6,"orig"
